institution_name,original_programme_name,institution_id,programme_id,country,provider,classification,verified_programme_name,provider_native_programme_id,reason,binding_evidence,action
Bath Spa University,Acting with Foundation Year at Boomsatsuma,discover-uk-stage1-010,7dca1beb-82e4-515a-a5f8-8dae2a29f84d,UK,Discover Uni,VERIFIED_PROGRAMME,Acting with Foundation Year at Boomsatsuma,"{""discover_uni_hesa.KISCourse"": ""BAACTFYBMACTFYBM"", ""discover_uni_hesa.KISMODE"": ""Full-time"", ""discover_uni_hesa.PUBUKPRN"": ""10000571"", ""discover_uni_hesa.course_name"": ""Acting with Foundation Year at Boomsatsuma""}",source-native programme identifier and deterministic identity binding,discover_uni_hesa.PUBUKPRN=10000571; discover_uni_hesa.KISCourse=BAACTFYBMACTFYBM; discover_uni_hesa.KISMODE=Full-time; discover_uni_hesa.course_name=Acting with Foundation Year at Boomsatsuma,KEEP_PRODUCTION
University College Birmingham,Airport And Aviation Management,discover-uk-stage1-011,43850490-0520-5cca-b9a2-0b1b84156049,UK,Discover Uni,VERIFIED_PROGRAMME,Airport And Aviation Management,"{""discover_uni_hesa.KISCourse"": ""BA_AAM"", ""discover_uni_hesa.KISMODE"": ""Full-time"", ""discover_uni_hesa.PUBUKPRN"": ""10000712"", ""discover_uni_hesa.course_name"": ""Airport And Aviation Management""}",source-native programme identifier and deterministic identity binding,discover_uni_hesa.PUBUKPRN=10000712; discover_uni_hesa.KISCourse=BA_AAM; discover_uni_hesa.KISMODE=Full-time; discover_uni_hesa.course_name=Airport And Aviation Management,KEEP_PRODUCTION
University College Birmingham,Aesthetics,discover-uk-stage1-011,5dcb3d22-21b0-523b-b1aa-27093fb8036a,UK,Discover Uni,VERIFIED_PROGRAMME,Aesthetics,"{""discover_uni_hesa.KISCourse"": ""BA_ABP"", ""discover_uni_hesa.KISMODE"": ""Full-time"", ""discover_uni_hesa.PUBUKPRN"": ""10000712"", ""discover_uni_hesa.course_name"": ""Aesthetics""}",source-native programme identifier and deterministic identity binding,discover_uni_hesa.PUBUKPRN=10000712; discover_uni_hesa.KISCourse=BA_ABP; discover_uni_hesa.KISMODE=Full-time; discover_uni_hesa.course_name=Aesthetics,KEEP_PRODUCTION
Bishop Auckland College,Art and Design,discover-uk-stage1-012,d0fa5375-aec0-55a2-ad4b-23ae41795088,UK,Discover Uni,VERIFIED_PROGRAMME,Art and Design,"{""discover_uni_hesa.KISCourse"": ""BAC10"", ""discover_uni_hesa.KISMODE"": ""Full-time"", ""discover_uni_hesa.PUBUKPRN"": ""10000720"", ""discover_uni_hesa.course_name"": ""Art and Design""}",source-native programme identifier and deterministic identity binding,discover_uni_hesa.PUBUKPRN=10000720; discover_uni_hesa.KISCourse=BAC10; discover_uni_hesa.KISMODE=Full-time; discover_uni_hesa.course_name=Art and Design,KEEP_PRODUCTION
Bishop Auckland College,Photography,discover-uk-stage1-012,d649d1a4-f5d6-55c4-bac1-8db8a9953756,UK,Discover Uni,VERIFIED_PROGRAMME,Photography,"{""discover_uni_hesa.KISCourse"": ""BAC12"", ""discover_uni_hesa.KISMODE"": ""Full-time"", ""discover_uni_hesa.PUBUKPRN"": ""10000720"", ""discover_uni_hesa.course_name"": ""Photography""}",source-native programme identifier and deterministic identity binding,discover_uni_hesa.PUBUKPRN=10000720; discover_uni_hesa.KISCourse=BAC12; discover_uni_hesa.KISMODE=Full-time; discover_uni_hesa.course_name=Photography,KEEP_PRODUCTION
Bishop Burton College,Applied Animal Behaviour and Training,discover-uk-stage1-013,f93efbac-69e9-53de-a54d-c1768805685c,UK,Discover Uni,VERIFIED_PROGRAMME,Applied Animal Behaviour and Training,"{""discover_uni_hesa.KISCourse"": ""BScAABT"", ""discover_uni_hesa.KISMODE"": ""Full-time"", ""discover_uni_hesa.PUBUKPRN"": ""10000721"", ""discover_uni_hesa.course_name"": ""Applied Animal Behaviour and Training""}",source-native programme identifier and deterministic identity binding,discover_uni_hesa.PUBUKPRN=10000721; discover_uni_hesa.KISCourse=BScAABT; discover_uni_hesa.KISMODE=Full-time; discover_uni_hesa.course_name=Applied Animal Behaviour and Training,KEEP_PRODUCTION
Bishop Burton College,Animal Behaviour & Wildlife Conservation,discover-uk-stage1-013,68e2924c-c07f-5ac2-8ea9-6bb6e0d21351,UK,Discover Uni,VERIFIED_PROGRAMME,Animal Behaviour & Wildlife Conservation,"{""discover_uni_hesa.KISCourse"": ""BScABWC"", ""discover_uni_hesa.KISMODE"": ""Full-time"", ""discover_uni_hesa.PUBUKPRN"": ""10000721"", ""discover_uni_hesa.course_name"": ""Animal Behaviour & Wildlife Conservation""}",source-native programme identifier and deterministic identity binding,discover_uni_hesa.PUBUKPRN=10000721; discover_uni_hesa.KISCourse=BScABWC; discover_uni_hesa.KISMODE=Full-time; discover_uni_hesa.course_name=Animal Behaviour & Wildlife Conservation,KEEP_PRODUCTION
Blackburn College,Accounting and Finance,discover-uk-stage1-014,e01daefe-355a-5f31-a3db-f63d8275d471,UK,Discover Uni,VERIFIED_PROGRAMME,Accounting and Finance,"{""discover_uni_hesa.KISCourse"": ""BS2530A25"", ""discover_uni_hesa.KISMODE"": ""Full-time"", ""discover_uni_hesa.PUBUKPRN"": ""10000747"", ""discover_uni_hesa.course_name"": ""Accounting and Finance""}",source-native programme identifier and deterministic identity binding,discover_uni_hesa.PUBUKPRN=10000747; discover_uni_hesa.KISCourse=BS2530A25; discover_uni_hesa.KISMODE=Full-time; discover_uni_hesa.course_name=Accounting and Finance,KEEP_PRODUCTION
Blackburn College,Business with Management,discover-uk-stage1-014,c2637d16-4f58-55b5-b925-6cdc8a8590d2,UK,Discover Uni,VERIFIED_PROGRAMME,Business with Management,"{""discover_uni_hesa.KISCourse"": ""BS3026A26"", ""discover_uni_hesa.KISMODE"": ""Full-time"", ""discover_uni_hesa.PUBUKPRN"": ""10000747"", ""discover_uni_hesa.course_name"": ""Business with Management""}",source-native programme identifier and deterministic identity binding,discover_uni_hesa.PUBUKPRN=10000747; discover_uni_hesa.KISCourse=BS3026A26; discover_uni_hesa.KISMODE=Full-time; discover_uni_hesa.course_name=Business with Management,KEEP_PRODUCTION
BLACKPOOL AND THE FYLDE COLLEGE,Engineering (Automotive Engineering),discover-uk-stage1-015,2a4fb7c5-f257-555a-84c5-2a23d72e611b,UK,Discover Uni,VERIFIED_PROGRAMME,Engineering (Automotive Engineering),"{""discover_uni_hesa.KISCourse"": ""ET1HE0001"", ""discover_uni_hesa.KISMODE"": ""Full-time"", ""discover_uni_hesa.PUBUKPRN"": ""10000754"", ""discover_uni_hesa.course_name"": ""Engineering (Automotive Engineering)""}",source-native programme identifier and deterministic identity binding,discover_uni_hesa.PUBUKPRN=10000754; discover_uni_hesa.KISCourse=ET1HE0001; discover_uni_hesa.KISMODE=Full-time; discover_uni_hesa.course_name=Engineering (Automotive Engineering),KEEP_PRODUCTION
BLACKPOOL AND THE FYLDE COLLEGE,Engineering (Robotics and Automation Engineering),discover-uk-stage1-015,339349f1-ea76-5178-8eb9-8401fbcf9143,UK,Discover Uni,VERIFIED_PROGRAMME,Engineering (Robotics and Automation Engineering),"{""discover_uni_hesa.KISCourse"": ""ET1HE601"", ""discover_uni_hesa.KISMODE"": ""Full-time"", ""discover_uni_hesa.PUBUKPRN"": ""10000754"", ""discover_uni_hesa.course_name"": ""Engineering (Robotics and Automation Engineering)""}",source-native programme identifier and deterministic identity binding,discover_uni_hesa.PUBUKPRN=10000754; discover_uni_hesa.KISCourse=ET1HE601; discover_uni_hesa.KISMODE=Full-time; discover_uni_hesa.course_name=Engineering (Robotics and Automation Engineering),KEEP_PRODUCTION
Boston College,Film & Television,discover-uk-stage1-016,0c35c3a5-02ff-5de8-820a-f2ee8108e32e,UK,Discover Uni,VERIFIED_PROGRAMME,Film & Television,"{""discover_uni_hesa.KISCourse"": ""1007595"", ""discover_uni_hesa.KISMODE"": ""Full-time"", ""discover_uni_hesa.PUBUKPRN"": ""10000812"", ""discover_uni_hesa.course_name"": ""Film & Television""}",source-native programme identifier and deterministic identity binding,discover_uni_hesa.PUBUKPRN=10000812; discover_uni_hesa.KISCourse=1007595; discover_uni_hesa.KISMODE=Full-time; discover_uni_hesa.course_name=Film & Television,KEEP_PRODUCTION
Boston College,Leadership & Management,discover-uk-stage1-016,3de52a35-3c2d-58bb-9e06-01d688b47671,UK,Discover Uni,VERIFIED_PROGRAMME,Leadership & Management,"{""discover_uni_hesa.KISCourse"": ""113985"", ""discover_uni_hesa.KISMODE"": ""Full-time"", ""discover_uni_hesa.PUBUKPRN"": ""10000812"", ""discover_uni_hesa.course_name"": ""Leadership & Management""}",source-native programme identifier and deterministic identity binding,discover_uni_hesa.PUBUKPRN=10000812; discover_uni_hesa.KISCourse=113985; discover_uni_hesa.KISMODE=Full-time; discover_uni_hesa.course_name=Leadership & Management,KEEP_PRODUCTION
The Bournemouth and Poole College,Digital Animation Design & Production,discover-uk-stage1-017,770f992a-7c1a-5b5c-82ad-f900668b7f1e,UK,Discover Uni,VERIFIED_PROGRAMME,Digital Animation Design & Production,"{""discover_uni_hesa.KISCourse"": ""FDDAP"", ""discover_uni_hesa.KISMODE"": ""Full-time"", ""discover_uni_hesa.PUBUKPRN"": ""10000820"", ""discover_uni_hesa.course_name"": ""Digital Animation Design & Production""}",source-native programme identifier and deterministic identity binding,discover_uni_hesa.PUBUKPRN=10000820; discover_uni_hesa.KISCourse=FDDAP; discover_uni_hesa.KISMODE=Full-time; discover_uni_hesa.course_name=Digital Animation Design & Production,KEEP_PRODUCTION
The Bournemouth and Poole College,"Esports Production, Broadcasting and Events",discover-uk-stage1-017,baa1b317-ba51-5fac-af2c-4aa258d131a2,UK,Discover Uni,VERIFIED_PROGRAMME,"Esports Production, Broadcasting and Events","{""discover_uni_hesa.KISCourse"": ""FDEPB"", ""discover_uni_hesa.KISMODE"": ""Full-time"", ""discover_uni_hesa.PUBUKPRN"": ""10000820"", ""discover_uni_hesa.course_name"": ""Esports Production, Broadcasting and Events""}",source-native programme identifier and deterministic identity binding,"discover_uni_hesa.PUBUKPRN=10000820; discover_uni_hesa.KISCourse=FDEPB; discover_uni_hesa.KISMODE=Full-time; discover_uni_hesa.course_name=Esports Production, Broadcasting and Events",KEEP_PRODUCTION
Bournemouth University,Accounting,discover-uk-stage1-018,2b10d957-eb9b-5583-b2bb-fc1c741a300b,UK,Discover Uni,VERIFIED_PROGRAMME,Accounting,"{""discover_uni_hesa.KISCourse"": ""BAACS_N423"", ""discover_uni_hesa.KISMODE"": ""Full-time"", ""discover_uni_hesa.PUBUKPRN"": ""10000824"", ""discover_uni_hesa.course_name"": ""Accounting""}",source-native programme identifier and deterministic identity binding,discover_uni_hesa.PUBUKPRN=10000824; discover_uni_hesa.KISCourse=BAACS_N423; discover_uni_hesa.KISMODE=Full-time; discover_uni_hesa.course_name=Accounting,KEEP_PRODUCTION
Bournemouth University,Accounting and Finance,discover-uk-stage1-018,a4e6b163-10f4-513a-9230-fe193026b557,UK,Discover Uni,VERIFIED_PROGRAMME,Accounting and Finance,"{""discover_uni_hesa.KISCourse"": ""BAAFS_N420"", ""discover_uni_hesa.KISMODE"": ""Full-time"", ""discover_uni_hesa.PUBUKPRN"": ""10000824"", ""discover_uni_hesa.course_name"": ""Accounting and Finance""}",source-native programme identifier and deterministic identity binding,discover_uni_hesa.PUBUKPRN=10000824; discover_uni_hesa.KISCourse=BAAFS_N420; discover_uni_hesa.KISMODE=Full-time; discover_uni_hesa.course_name=Accounting and Finance,KEEP_PRODUCTION
Bradford College,Primary Education Early Years 3-7 (QTS),discover-uk-stage1-019,eeb069c9-ba8c-5b25-bcd4-bf86a72f59cd,UK,Discover Uni,VERIFIED_PROGRAMME,Primary Education Early Years 3-7 (QTS),"{""discover_uni_hesa.KISCourse"": ""BABRCPEEYQ_A"", ""discover_uni_hesa.KISMODE"": ""Full-time"", ""discover_uni_hesa.PUBUKPRN"": ""10000840"", ""discover_uni_hesa.course_name"": ""Primary Education Early Years 3-7 (QTS)""}",source-native programme identifier and deterministic identity binding,discover_uni_hesa.PUBUKPRN=10000840; discover_uni_hesa.KISCourse=BABRCPEEYQ_A; discover_uni_hesa.KISMODE=Full-time; discover_uni_hesa.course_name=Primary Education Early Years 3-7 (QTS),KEEP_PRODUCTION
Bradford College,Primary Education Early Years 5-11 (QTS),discover-uk-stage1-019,4312df08-cb0e-538a-b9ed-4e0d7e864ff9,UK,Discover Uni,VERIFIED_PROGRAMME,Primary Education Early Years 5-11 (QTS),"{""discover_uni_hesa.KISCourse"": ""BABRCPELYQ_A"", ""discover_uni_hesa.KISMODE"": ""Full-time"", ""discover_uni_hesa.PUBUKPRN"": ""10000840"", ""discover_uni_hesa.course_name"": ""Primary Education Early Years 5-11 (QTS)""}",source-native programme identifier and deterministic identity binding,discover_uni_hesa.PUBUKPRN=10000840; discover_uni_hesa.KISCourse=BABRCPELYQ_A; discover_uni_hesa.KISMODE=Full-time; discover_uni_hesa.course_name=Primary Education Early Years 5-11 (QTS),KEEP_PRODUCTION
University Centre Somerset College Group,"Makeup Artistry, Prosthetic FX and Wig Making",discover-uk-stage1-020,5f95f3f8-7afc-52a6-ba5b-e4f49c98267b,UK,Discover Uni,VERIFIED_PROGRAMME,"Makeup Artistry, Prosthetic FX and Wig Making","{""discover_uni_hesa.KISCourse"": ""00245990-fdeg-media-make-FT"", ""discover_uni_hesa.KISMODE"": ""Full-time"", ""discover_uni_hesa.PUBUKPRN"": ""10000878"", ""discover_uni_hesa.course_name"": ""Makeup Artistry, Prosthetic FX and Wig Making""}",source-native programme identifier and deterministic identity binding,"discover_uni_hesa.PUBUKPRN=10000878; discover_uni_hesa.KISCourse=00245990-fdeg-media-make-FT; discover_uni_hesa.KISMODE=Full-time; discover_uni_hesa.course_name=Makeup Artistry, Prosthetic FX and Wig Making",KEEP_PRODUCTION
University Centre Somerset College Group,"Makeup Artistry, Prosthetic FX and Wig Making",discover-uk-stage1-020,d0d192c5-ff75-5fdf-8c6c-80e0cc2608c6,UK,Discover Uni,VERIFIED_PROGRAMME,"Makeup Artistry, Prosthetic FX and Wig Making","{""discover_uni_hesa.KISCourse"": ""00245991-ba-media-make-FT"", ""discover_uni_hesa.KISMODE"": ""Full-time"", ""discover_uni_hesa.PUBUKPRN"": ""10000878"", ""discover_uni_hesa.course_name"": ""Makeup Artistry, Prosthetic FX and Wig Making""}",source-native programme identifier and deterministic identity binding,"discover_uni_hesa.PUBUKPRN=10000878; discover_uni_hesa.KISCourse=00245991-ba-media-make-FT; discover_uni_hesa.KISMODE=Full-time; discover_uni_hesa.course_name=Makeup Artistry, Prosthetic FX and Wig Making",KEEP_PRODUCTION
University of Brighton,Pharmacy,discover-uk-stage1-021,770878eb-c3e4-583c-aeb7-0113b97486cf,UK,Discover Uni,VERIFIED_PROGRAMME,Pharmacy,"{""discover_uni_hesa.KISCourse"": ""APCB001MUU"", ""discover_uni_hesa.KISMODE"": ""Full-time"", ""discover_uni_hesa.PUBUKPRN"": ""10000886"", ""discover_uni_hesa.course_name"": ""Pharmacy""}",source-native programme identifier and deterministic identity binding,discover_uni_hesa.PUBUKPRN=10000886; discover_uni_hesa.KISCourse=APCB001MUU; discover_uni_hesa.KISMODE=Full-time; discover_uni_hesa.course_name=Pharmacy,KEEP_PRODUCTION
University of Brighton,Business Management with Entrepreneurship,discover-uk-stage1-021,28ee7709-d09b-5231-8e41-461663619e85,UK,Discover Uni,VERIFIED_PROGRAMME,Business Management with Entrepreneurship,"{""discover_uni_hesa.KISCourse"": ""BUEG001MUU"", ""discover_uni_hesa.KISMODE"": ""Full-time"", ""discover_uni_hesa.PUBUKPRN"": ""10000886"", ""discover_uni_hesa.course_name"": ""Business Management with Entrepreneurship""}",source-native programme identifier and deterministic identity binding,discover_uni_hesa.PUBUKPRN=10000886; discover_uni_hesa.KISCourse=BUEG001MUU; discover_uni_hesa.KISMODE=Full-time; discover_uni_hesa.course_name=Business Management with Entrepreneurship,KEEP_PRODUCTION
Bristol Baptist College,"Theology, Ministry and Mission",discover-uk-stage1-022,5899253a-cf94-5a60-ae1a-dd8d5638d45c,UK,Discover Uni,VERIFIED_PROGRAMME,"Theology, Ministry and Mission","{""discover_uni_hesa.KISCourse"": ""BATMM"", ""discover_uni_hesa.KISMODE"": ""Full-time"", ""discover_uni_hesa.PUBUKPRN"": ""10000894"", ""discover_uni_hesa.course_name"": ""Theology, Ministry and Mission""}",source-native programme identifier and deterministic identity binding,"discover_uni_hesa.PUBUKPRN=10000894; discover_uni_hesa.KISCourse=BATMM; discover_uni_hesa.KISMODE=Full-time; discover_uni_hesa.course_name=Theology, Ministry and Mission",KEEP_PRODUCTION
Bristol Baptist College,"Theology, Ministry and Mission",discover-uk-stage1-022,3a574afc-69e2-5f98-8d89-a358555d61bb,UK,Discover Uni,VERIFIED_PROGRAMME,"Theology, Ministry and Mission","{""discover_uni_hesa.KISCourse"": ""DIPTMM"", ""discover_uni_hesa.KISMODE"": ""Full-time"", ""discover_uni_hesa.PUBUKPRN"": ""10000894"", ""discover_uni_hesa.course_name"": ""Theology, Ministry and Mission""}",source-native programme identifier and deterministic identity binding,"discover_uni_hesa.PUBUKPRN=10000894; discover_uni_hesa.KISCourse=DIPTMM; discover_uni_hesa.KISMODE=Full-time; discover_uni_hesa.course_name=Theology, Ministry and Mission",KEEP_PRODUCTION
London South East Colleges,Computing: Cyber Security,discover-uk-stage1-023,daa9521e-4e07-53a8-b85a-bcd0c566e374,UK,Discover Uni,VERIFIED_PROGRAMME,Computing: Cyber Security,"{""discover_uni_hesa.KISCourse"": ""HNDCMCS"", ""discover_uni_hesa.KISMODE"": ""Full-time"", ""discover_uni_hesa.PUBUKPRN"": ""10000948"", ""discover_uni_hesa.course_name"": ""Computing: Cyber Security""}",source-native programme identifier and deterministic identity binding,discover_uni_hesa.PUBUKPRN=10000948; discover_uni_hesa.KISCourse=HNDCMCS; discover_uni_hesa.KISMODE=Full-time; discover_uni_hesa.course_name=Computing: Cyber Security,KEEP_PRODUCTION
London South East Colleges,Early Years Professional Leadership,discover-uk-stage1-023,6a7210f2-06be-539a-8480-cf8386a4f915,UK,Discover Uni,VERIFIED_PROGRAMME,Early Years Professional Leadership,"{""discover_uni_hesa.KISCourse"": ""HNDEYPL"", ""discover_uni_hesa.KISMODE"": ""Full-time"", ""discover_uni_hesa.PUBUKPRN"": ""10000948"", ""discover_uni_hesa.course_name"": ""Early Years Professional Leadership""}",source-native programme identifier and deterministic identity binding,discover_uni_hesa.PUBUKPRN=10000948; discover_uni_hesa.KISCourse=HNDEYPL; discover_uni_hesa.KISMODE=Full-time; discover_uni_hesa.course_name=Early Years Professional Leadership,KEEP_PRODUCTION
Brunel University of London,Theatre,discover-uk-stage1-024,c88a3280-125f-585b-8a20-aebb08a5836f,UK,Discover Uni,VERIFIED_PROGRAMME,Theatre,"{""discover_uni_hesa.KISCourse"": ""1FDJUTHEATRE-FT-BA"", ""discover_uni_hesa.KISMODE"": ""Full-time"", ""discover_uni_hesa.PUBUKPRN"": ""10000961"", ""discover_uni_hesa.course_name"": ""Theatre""}",source-native programme identifier and deterministic identity binding,discover_uni_hesa.PUBUKPRN=10000961; discover_uni_hesa.KISCourse=1FDJUTHEATRE-FT-BA; discover_uni_hesa.KISMODE=Full-time; discover_uni_hesa.course_name=Theatre,KEEP_PRODUCTION
Brunel University of London,Theatre with Placement Year,discover-uk-stage1-024,d33870ff-b395-5b21-bda9-ce18c8c74b27,UK,Discover Uni,VERIFIED_PROGRAMME,Theatre with Placement Year,"{""discover_uni_hesa.KISCourse"": ""1FDJUTHEATRE-KW-BA"", ""discover_uni_hesa.KISMODE"": ""Full-time"", ""discover_uni_hesa.PUBUKPRN"": ""10000961"", ""discover_uni_hesa.course_name"": ""Theatre with Placement Year""}",source-native programme identifier and deterministic identity binding,discover_uni_hesa.PUBUKPRN=10000961; discover_uni_hesa.KISCourse=1FDJUTHEATRE-KW-BA; discover_uni_hesa.KISMODE=Full-time; discover_uni_hesa.course_name=Theatre with Placement Year,KEEP_PRODUCTION
Buckinghamshire New University,Acting for Stage and Screen,discover-uk-stage1-025,5f7e4503-b034-5260-913a-5110ed0982b6,UK,Discover Uni,VERIFIED_PROGRAMME,Acting for Stage and Screen,"{""discover_uni_hesa.KISCourse"": ""KBAACSSFTACT1"", ""discover_uni_hesa.KISMODE"": ""Full-time"", ""discover_uni_hesa.PUBUKPRN"": ""10000975"", ""discover_uni_hesa.course_name"": ""Acting for Stage and Screen""}",source-native programme identifier and deterministic identity binding,discover_uni_hesa.PUBUKPRN=10000975; discover_uni_hesa.KISCourse=KBAACSSFTACT1; discover_uni_hesa.KISMODE=Full-time; discover_uni_hesa.course_name=Acting for Stage and Screen,KEEP_PRODUCTION
Buckinghamshire New University,Animation (Online),discover-uk-stage1-025,d115e175-3bb5-5c4f-8d2d-169038e9cdc2,UK,Discover Uni,VERIFIED_PROGRAMME,Animation (Online),"{""discover_uni_hesa.KISCourse"": ""KBAANIMDFCMSD"", ""discover_uni_hesa.KISMODE"": ""Full-time"", ""discover_uni_hesa.PUBUKPRN"": ""10000975"", ""discover_uni_hesa.course_name"": ""Animation (Online)""}",source-native programme identifier and deterministic identity binding,discover_uni_hesa.PUBUKPRN=10000975; discover_uni_hesa.KISCourse=KBAANIMDFCMSD; discover_uni_hesa.KISMODE=Full-time; discover_uni_hesa.course_name=Animation (Online),KEEP_PRODUCTION
University of Fribourg,University of Fribourg Data Science,fribourg-ch-stage1,7b9ef9c6-d147-5ec7-8195-6bd252202c20,CH,swissuniversities,SYNTHETIC_SEED,,,institution-scoped provider has no programme-native identifier,institution identity only; no programme-native identifier,KEEP_CANARY_ONLY
University of Fribourg,University of Fribourg Engineering,fribourg-ch-stage1,7dda8cbf-bfcf-52c5-afa7-c02beb748294,CH,swissuniversities,SYNTHETIC_SEED,,,institution-scoped provider has no programme-native identifier,institution identity only; no programme-native identifier,KEEP_CANARY_ONLY
